0.01,0.454337899543379,0.10068649885583524,0.31350114416475972,0.41552511415525112,0.2791762013729977,0.32420091324200911,0.31457129522237198,0.12395141854162751
0.02,0.52054794520547942,0.5194508009153318,0.5194508009153318,0.52054794520547942,0.5194508009153318,0.52054794520547942,0.51999937306040556,0.00060093067655184575
0.03,0.52054794520547942,0.5194508009153318,0.5194508009153318,0.52054794520547942,0.5194508009153318,0.52054794520547942,0.51999937306040556,0.00060093067655184575
0.04,0.52054794520547942,0.5194508009153318,0.5194508009153318,0.52054794520547942,0.5194508009153318,0.52054794520547942,0.51999937306040556,0.00060093067655184575
0.05,0.52054794520547942,0.5194508009153318,0.5194508009153318,0.52054794520547942,0.5194508009153318,0.52054794520547942,0.51999937306040556,0.00060093067655184575
0.06,0.52054794520547942,0.5194508009153318,0.5194508009153318,0.52054794520547942,0.5194508009153318,0.52054794520547942,0.51999937306040556,0.00060093067655184575
0.07,0.52054794520547942,0.5194508009153318,0.5194508009153318,0.52054794520547942,0.52173913043478259,0.5273972602739726,0.52152231382506298,0.0030014371592232375
0.08,0.52511415525114158,0.5194508009153318,0.5194508009153318,0.53424657534246578,0.55377574370709381,0.54794520547945202,0.53333054693513604,0.014732530094368803
0.09,0.53881278538812782,0.5194508009153318,0.5194508009153318,0.54337899543378998,0.58581235697940504,0.57077625570776258,0.54628033255662489,0.027080106203580857
0.1,0.57534246575342463,0.5194508009153318,0.52173913043478259,0.57077625570776258,0.60640732265446229,0.591324200913242,0.56417336272983432,0.036027750550731388
0.11,0.591324200913242,0.52631578947368418,0.53089244851258577,0.57534246575342463,0.62013729977116705,0.60502283105022836,0.57483917257905537,0.038783543657537237
0.12,0.65296803652968038,0.53318077803203656,0.54691075514874143,0.62100456621004563,0.6819221967963387,0.68036529680365299,0.61939193825341599,0.06548835725790364
0.13,0.68264840182648401,0.55148741418764302,0.5606407322654462,0.66438356164383561,0.73684210526315785,0.80821917808219179,0.66737023221145975,0.099726749709333012
0.14,0.85844748858447484,0.57208237986270027,0.57894736842105265,0.78767123287671237,0.90389016018306634,0.90410958904109584,0.767524703161517,0.15471452252605405
0.15,0.90182648401826482,0.59038901601830662,0.62700228832951943,0.87214611872146119,0.91762013729977121,0.9178082191780822,0.80446537726090084,0.15299170159386072
0.16,0.91552511415525117,0.65446224256292906,0.69565217391304346,0.87671232876712324,0.91762013729977121,0.9360730593607306,0.83267417600980809,0.12429425131439575
0.17,0.92237442922374424,0.76659038901601828,0.82151029748283755,0.88127853881278539,0.94508009153318073,0.99771689497716898,0.88909177350762258,0.0844709839904422
0.18,0.97488584474885842,0.87414187643020591,0.90617848970251713,0.99771689497716898,0.99313501144164762,1.0,0.9576763528833997,0.053996403328253638
0.19,1.0,0.89473684210526316,0.919908466819222,1.0,1.0,1.000,0.96910755148741412,0.048515823906439791
0.2,1.000,0.89702517162471396,0.95194508009153322,1.000,1.000,1.000,0.97482837528604127,0.042688233652580385
0.21,1.000,0.97254004576659037,0.99771167048054921,1.000,1.000,1.000,0.99504195270785656,0.011061574397740661
0.22,1.000,1.0,1.0,1.000,1.000,1.000,1.0,0.0
