1,-1,V,1
2,-1,V,1
2,-2,V,1
3,-1,V,1
3,-3,V,1
3,-4,V,1
4,-1,V,1
4,-2,V,1
4,-4,V,1
1,1,V,1
2,2,V,1
3,3,V,1
4,4,V,1
Done,0,V,1
