1,1,V,1
2,1,V,1
2,2,V,1
3,1,V,1
3,3,V,1
3,4,V,1
4,1,V,1
4,2,V,1
4,4,V,1
5,5,V,1
6,3,V,1
6,4,V,1
6,6,V,1
7,4,V,1
7,6,V,1
7,7,V,1
8,7,V,1
8,8,V,1
9,7,V,1
9,8,V,1
9,9,V,1
10,6,V,1
10,7,V,1
10,9,V,1
10,10,V,1
Done,0,V,1
