5,128,F,2
5,129,F,2
5,130,F,2
5,131,F,2
5,132,F,2
5,133,F,2
5,147,F,2
5,148,F,2
5,149,F,2
5,150,F,2
5,151,F,2
5,152,F,2
5,153,F,2
5,167,F,2
5,168,F,2
5,169,F,2
5,170,F,2
5,171,F,2
5,172,F,2
5,173,F,2
5,187,F,2
5,188,F,2
5,189,F,2
5,190,F,2
5,191,F,2
5,192,F,2
5,193,F,2
5,207,F,2
5,208,F,2
5,209,F,2
5,210,F,2
5,211,F,2
5,212,F,2
5,213,F,2
5,227,F,2
5,228,F,2
5,229,F,2
5,230,F,2
5,231,F,2
5,232,F,2
5,233,F,2
5,247,F,2
5,248,F,2
5,249,F,2
5,250,F,2
5,251,F,2
5,252,F,2
5,253,F,2
6,134,F,2
6,135,F,2
6,136,F,2
6,137,F,2
6,138,F,2
6,139,F,2
6,140,F,2
6,154,F,2
6,155,F,2
6,156,F,2
6,157,F,2
6,158,F,2
6,159,F,2
6,160,F,2
6,174,F,2
6,175,F,2
6,176,F,2
6,177,F,2
6,178,F,2
6,179,F,2
6,180,F,2
6,194,F,2
6,195,F,2
6,196,F,2
6,197,F,2
6,198,F,2
6,199,F,2
6,200,F,2
6,214,F,2
6,215,F,2
6,216,F,2
6,217,F,2
6,218,F,2
6,219,F,2
6,220,F,2
6,234,F,2
6,235,F,2
6,236,F,2
6,237,F,2
6,238,F,2
6,239,F,2
6,240,F,2
6,254,F,2
6,255,F,2
6,256,F,2
6,257,F,2
6,258,F,2
6,259,F,2
6,260,F,2
7,261,F,2
7,262,F,2
7,263,F,2
7,264,F,2
7,265,F,2
7,266,F,2
7,281,F,2
7,282,F,2
7,283,F,2
7,284,F,2
7,285,F,2
7,286,F,2
7,301,F,2
7,302,F,2
7,303,F,2
7,304,F,2
7,305,F,2
7,306,F,2
7,321,F,2
7,322,F,2
7,323,F,2
7,324,F,2
7,325,F,2
7,326,F,2
7,341,F,2
7,342,F,2
7,343,F,2
7,344,F,2
7,345,F,2
7,346,F,2
7,361,F,2
7,362,F,2
7,363,F,2
7,364,F,2
7,365,F,2
7,366,F,2
7,381,F,2
7,382,F,2
7,383,F,2
7,384,F,2
7,385,F,2
7,386,F,2
8,267,F,2
8,268,F,2
8,269,F,2
8,270,F,2
8,271,F,2
8,272,F,2
8,273,F,2
8,287,F,2
8,288,F,2
8,289,F,2
8,290,F,2
8,291,F,2
8,292,F,2
8,293,F,2
8,307,F,2
8,308,F,2
8,309,F,2
8,310,F,2
8,311,F,2
8,312,F,2
8,313,F,2
8,327,F,2
8,328,F,2
8,329,F,2
8,330,F,2
8,331,F,2
8,332,F,2
8,333,F,2
8,347,F,2
8,348,F,2
8,349,F,2
8,350,F,2
8,351,F,2
8,352,F,2
8,353,F,2
8,367,F,2
8,368,F,2
8,369,F,2
8,370,F,2
8,371,F,2
8,372,F,2
8,373,F,2
8,387,F,2
8,388,F,2
8,389,F,2
8,390,F,2
8,391,F,2
8,392,F,2
8,393,F,2
9,274,F,2
9,275,F,2
9,276,F,2
9,277,F,2
9,278,F,2
9,279,F,2
9,280,F,2
9,294,F,2
9,295,F,2
9,296,F,2
9,297,F,2
9,298,F,2
9,299,F,2
9,300,F,2
9,314,F,2
9,315,F,2
9,316,F,2
9,317,F,2
9,318,F,2
9,319,F,2
9,320,F,2
9,334,F,2
9,335,F,2
9,336,F,2
9,337,F,2
9,338,F,2
9,339,F,2
9,340,F,2
9,354,F,2
9,355,F,2
9,356,F,2
9,357,F,2
9,358,F,2
9,359,F,2
9,360,F,2
9,374,F,2
9,375,F,2
9,376,F,2
9,377,F,2
9,378,F,2
9,379,F,2
9,380,F,2
9,394,F,2
9,395,F,2
9,396,F,2
9,397,F,2
9,398,F,2
9,399,F,2
9,400,F,2
Done,0,F,2
