1 544.894382 25.000000 2843.000000
2 446.164414 0.000000 3177.000000
3 414.130337 0.000000 3195.000000
4 391.168539 25.000000 1685.000000
5 337.892135 0.000000 1615.000000
6 219.640449 0.000000 719.000000
7 383.958621 0.000000 1393.000000
8 274.770115 0.000000 644.000000
9 319.366972 0.000000 1055.000000
10 285.110345 0.000000 765.000000
11 294.804598 0.000000 755.000000
12 334.431235 0.000000 754.000000
13 338.953488 0.000000 1007.000000
14 136.781395 0.000000 316.000000
15 201.683721 0.000000 504.000000
16 301.560465 0.000000 843.000000
17 492.760465 34.000000 6398.000000
18 375.765116 0.000000 1561.000000
19 367.955814 0.000000 930.000000
20 264.672093 0.000000 784.000000
21 288.109302 0.000000 781.000000
22 360.069930 25.000000 1198.000000
23 470.539535 0.000000 4886.000000
24 338.448837 25.000000 866.000000
25 341.739535 0.000000 737.000000
26 302.972093 0.000000 996.000000
27 256.655814 0.000000 894.000000
28 281.291375 0.000000 599.000000
29 268.386047 0.000000 755.000000
30 249.575406 0.000000 623.000000
31 434.886311 0.000000 1179.000000
32 372.372093 0.000000 1137.000000
33 342.135198 0.000000 1178.000000
34 271.997674 0.000000 779.000000
35 303.577726 0.000000 906.000000
36 245.413953 0.000000 554.000000
37 291.062937 0.000000 803.000000
38 179.225581 0.000000 382.000000
39 200.906760 0.000000 512.000000
40 479.720930 0.000000 5388.000000
41 263.979070 0.000000 958.000000
42 330.990698 0.000000 1055.000000
43 328.704651 0.000000 948.000000
44 284.320930 0.000000 929.000000
45 408.291375 0.000000 1756.000000
46 216.246512 0.000000 556.000000
47 306.065268 0.000000 801.000000
48 239.334884 0.000000 661.000000
49 113.170163 0.000000 316.000000
50 224.546512 0.000000 541.000000
51 251.151163 0.000000 689.000000
52 313.442890 0.000000 638.000000
53 325.611628 25.000000 1397.000000
54 138.667442 0.000000 316.000000
55 228.600928 0.000000 563.000000
56 675.178654 0.000000 2183.000000
57 308.045147 0.000000 998.000000
58 315.180995 0.000000 796.000000
59 308.706546 0.000000 919.000000
60 257.672686 0.000000 632.000000
61 506.180180 0.000000 2039.000000
62 202.825882 0.000000 512.000000
63 378.014118 0.000000 1588.000000
64 265.447059 0.000000 723.000000
65 299.075294 0.000000 1312.000000
66 267.821176 0.000000 648.000000
67 118.823113 0.000000 291.000000
68 140.018824 0.000000 341.000000
69 298.437647 0.000000 573.000000
70 264.371765 0.000000 714.000000
71 263.764706 0.000000 712.000000
72 132.035294 0.000000 341.000000
73 101.705882 0.000000 316.000000
74 118.938824 0.000000 316.000000
75 261.364706 0.000000 863.000000
76 338.694118 0.000000 906.000000
77 232.908235 0.000000 607.000000
78 323.470588 0.000000 1141.000000
79 239.320000 0.000000 532.000000
80 424.049412 0.000000 1254.000000
81 294.856471 0.000000 635.000000
82 311.367925 0.000000 952.000000
83 277.447059 0.000000 663.000000
84 437.710588 0.000000 1531.000000
85 238.443396 0.000000 566.000000
86 243.764706 0.000000 615.000000
87 338.040000 0.000000 2613.000000
88 284.948235 0.000000 663.000000
89 383.854118 0.000000 1467.000000
90 293.193396 0.000000 863.000000
91 331.087059 0.000000 1150.000000
92 342.129717 0.000000 1824.000000
93 357.508235 25.000000 1383.000000
94 355.560000 0.000000 2003.000000
95 330.075294 0.000000 1078.000000
96 122.087059 0.000000 291.000000
97 482.814118 34.000000 4199.000000
98 129.830588 0.000000 316.000000
99 123.103529 0.000000 316.000000
100 323.475294 0.000000 949.000000
101 253.588235 0.000000 663.000000
102 195.540094 0.000000 488.000000
103 164.157647 0.000000 432.000000
104 390.185882 0.000000 1598.000000
105 328.308235 0.000000 855.000000
106 356.807059 0.000000 1247.000000
107 301.705189 0.000000 779.000000
108 242.191038 0.000000 574.000000
109 386.858824 0.000000 1341.000000
110 336.190588 0.000000 1541.000000
111 353.556338 0.000000 1930.000000
112 258.834091 0.000000 681.000000
113 368.959091 0.000000 1059.000000
114 311.968182 0.000000 877.000000
115 249.352273 0.000000 628.000000
116 301.372727 0.000000 870.000000
117 323.700000 0.000000 803.000000
118 283.545238 0.000000 824.000000
119 342.740476 0.000000 1251.000000
120 252.142857 0.000000 603.000000
121 277.895238 0.000000 869.000000
122 305.850000 25.000000 773.000000
123 352.807143 0.000000 1767.000000
124 304.176190 0.000000 823.000000
125 254.309524 0.000000 775.000000
126 264.266667 0.000000 678.000000
127 298.923628 0.000000 725.000000
128 316.527316 0.000000 2046.000000
129 1345.354762 0.000000 2922.000000
130 402.500000 0.000000 1476.000000
131 299.465558 0.000000 737.000000
132 372.585714 34.000000 4676.000000
133 119.483333 0.000000 291.000000
134 122.486874 0.000000 291.000000
135 115.773810 0.000000 291.000000
136 120.059524 0.000000 291.000000
137 274.763723 0.000000 638.000000
138 198.664286 0.000000 399.000000
139 282.911905 0.000000 627.000000
140 325.723810 0.000000 2626.000000
141 236.961905 0.000000 893.000000
142 319.205251 0.000000 1711.000000
143 315.677804 0.000000 842.000000
144 282.033333 0.000000 1113.000000
145 432.114286 0.000000 2068.000000
146 274.400000 0.000000 755.000000
147 302.995227 0.000000 1102.000000
148 302.621429 0.000000 730.000000
149 262.033333 0.000000 617.000000
150 291.205251 0.000000 818.000000
151 180.402381 0.000000 407.000000
152 304.388095 0.000000 1017.000000
153 277.252983 0.000000 751.000000
154 121.928571 0.000000 291.000000
155 118.092857 0.000000 291.000000
156 345.573810 0.000000 638.000000
157 400.606205 0.000000 996.000000
158 320.583333 0.000000 721.000000
159 422.697619 0.000000 1296.000000
160 344.475059 0.000000 700.000000
161 423.392857 0.000000 1999.000000
162 321.390476 0.000000 1119.000000
163 279.819048 0.000000 812.000000
164 252.947619 0.000000 519.000000
165 318.420428 0.000000 1148.000000
166 119.676190 0.000000 291.000000
167 206.615034 0.000000 568.000000
168 135.706818 0.000000 316.000000
169 279.234091 0.000000 754.000000
170 369.977273 0.000000 1153.000000
171 248.161364 0.000000 602.000000
172 335.946988 0.000000 1322.000000
173 474.901205 0.000000 1060.000000
174 277.679518 0.000000 653.000000
175 308.101449 0.000000 896.000000
176 284.098795 0.000000 949.000000
177 252.879227 0.000000 581.000000
178 113.146988 0.000000 291.000000
179 235.110843 0.000000 607.000000
180 283.472289 0.000000 687.000000
181 113.768675 0.000000 291.000000
182 262.183133 0.000000 561.000000
183 287.277108 0.000000 778.000000
184 244.816867 0.000000 609.000000
185 189.917874 0.000000 516.000000
186 190.689157 0.000000 512.000000
187 229.961353 0.000000 562.000000
188 315.585542 0.000000 779.000000
189 417.491566 0.000000 6175.000000
190 250.214976 0.000000 787.000000
191 276.665060 0.000000 704.000000
192 316.293976 0.000000 763.000000
193 251.549398 0.000000 794.000000
194 139.645783 0.000000 341.000000
195 367.093976 0.000000 731.000000
196 277.007229 0.000000 806.000000
197 485.240964 0.000000 6541.000000
198 312.612048 0.000000 1289.000000
199 262.888889 0.000000 1053.000000
200 287.672289 0.000000 689.000000
201 513.236145 0.000000 1477.000000
202 507.120482 34.000000 2069.000000
203 333.151807 34.000000 1910.000000
204 479.069880 0.000000 4704.000000
205 318.219277 0.000000 1066.000000
206 264.689157 0.000000 685.000000
207 369.787952 0.000000 944.000000
208 202.612048 0.000000 488.000000
209 248.908434 0.000000 644.000000
210 444.628916 0.000000 1407.000000
211 321.867470 0.000000 735.000000
212 319.509662 0.000000 888.000000
213 288.318072 0.000000 798.000000
214 477.706024 0.000000 1820.000000
215 271.484337 0.000000 760.000000
216 133.812048 0.000000 341.000000
217 268.731884 0.000000 706.000000
218 374.602410 0.000000 1047.000000
219 139.202410 0.000000 341.000000
220 135.484337 0.000000 341.000000
221 280.918072 0.000000 998.000000
222 310.409195 25.000000 820.000000
223 307.475862 0.000000 934.000000
224 256.783908 0.000000 1216.000000
225 237.802299 0.000000 1031.000000
226 296.618391 0.000000 1144.000000
227 331.885086 0.000000 890.000000
228 291.421951 0.000000 572.000000
229 139.892683 0.000000 366.000000
230 445.858191 34.000000 1567.000000
231 307.965854 0.000000 1055.000000
232 349.824390 0.000000 1736.000000
233 286.026829 0.000000 677.000000
234 302.290244 0.000000 669.000000
235 294.278049 0.000000 1057.000000
236 284.387805 0.000000 619.000000
237 294.748780 0.000000 803.000000
238 246.729268 0.000000 726.000000
239 136.129268 0.000000 316.000000
240 188.375610 0.000000 462.000000
241 397.043902 0.000000 1070.000000
242 301.606357 0.000000 2917.000000
243 252.773171 0.000000 663.000000
244 438.909756 0.000000 1219.000000
245 403.482927 0.000000 1182.000000
246 211.468293 0.000000 541.000000
247 452.870732 0.000000 3173.000000
248 389.419512 0.000000 1587.000000
249 281.841463 34.000000 770.000000
