1 42965000 9 4.9157e+07 4.2191e+07
5 42926922.2222222 9 4.91031e+07 4.21549e+07
25 41837577.7777778 9 4.7751e+07 4.10984e+07
120 38815922.2222222 9 4.39801e+07 3.81704e+07
