0 6495.344 5 6495.41 6495.25
0.2 6130.968 5 6131.1 6130.55
0.4 6069.182 5 6069.26 6069.02
0.6 5813.444 5 5813.5 5813.39
0.8 5436.538 5 5436.55 5436.51
1 5214.382 5 5214.43 5214.33
