1 0.000610655727263682 20100000 0.000622008 0.000606379
5 0.00172314935606061 528000 0.00174224 0.00118336
25 0.00262060772727273 66000 0.003096 0.00119078
120 0.00260739977777778 45000 0.00335207 0.00120464
