0 0.3662518 5 0.464867 0.341598
0.2 0.3677142 5 0.467215 0.342839
0.4 0.3602222 5 0.455275 0.336459
0.6 0.3536444 5 0.444776 0.330851
0.8 0.3517442 5 0.441746 0.329243
1 0.3368188 5 0.417954 0.316535
