0 3676.09571428571 7 3676.62 3675.81
0.2 2816.14857142857 7 2816.31 2816.06
0.4 2377.74285714286 7 2377.79 2377.61
0.6 2026.25285714286 7 2026.28 2026.22
0.8 1703.11285714286 7 1703.12 1703.11
1 1691.94857142857 7 1691.95 1691.94
