Total number of lookups 948
0.085310 1 0.105485232067511
0.093820 2 0.210970464135021
0.095525 3 0.316455696202532
0.101805 4 0.421940928270042
0.103736 5 0.527426160337553
0.109629 6 0.632911392405063
0.115799 7 0.738396624472574
0.118507 8 0.843881856540084
0.123991 9 0.949367088607595
0.125963 10 1.05485232067511
0.126680 11 1.16033755274262
0.127951 12 1.26582278481013
0.190868 13 1.37130801687764
0.192301 14 1.47679324894515
0.193507 15 1.58227848101266
0.202678 16 1.68776371308017
0.218330 17 1.79324894514768
0.224153 18 1.89873417721519
0.239409 19 2.0042194092827
0.244953 20 2.10970464135021
0.246985 21 2.21518987341772
0.257093 22 2.32067510548523
0.257758 23 2.42616033755274
0.272299 24 2.53164556962025
0.298788 25 2.63713080168776
0.305312 26 2.74261603375527
0.311433 27 2.84810126582278
0.311930 28 2.9535864978903
0.321580 29 3.05907172995781
0.331396 30 3.16455696202532
0.331439 31 3.27004219409283
0.334642 32 3.37552742616034
0.338191 33 3.48101265822785
0.344797 34 3.58649789029536
0.345215 35 3.69198312236287
0.345676 36 3.79746835443038
0.347986 37 3.90295358649789
0.348377 38 4.0084388185654
0.353727 39 4.11392405063291
0.355263 40 4.21940928270042
0.358809 41 4.32489451476793
0.363174 42 4.43037974683544
0.363759 43 4.53586497890295
0.365346 44 4.64135021097046
0.369230 45 4.74683544303798
0.369754 46 4.85232067510549
0.370616 47 4.957805907173
0.372189 48 5.06329113924051
0.373685 49 5.16877637130802
0.374530 50 5.27426160337553
0.379180 51 5.37974683544304
0.380768 52 5.48523206751055
0.382448 53 5.59071729957806
0.387169 54 5.69620253164557
0.396202 55 5.80168776371308
0.402914 56 5.90717299578059
0.403327 57 6.0126582278481
0.406281 58 6.11814345991561
0.409689 59 6.22362869198312
0.417145 60 6.32911392405063
0.420028 61 6.43459915611814
0.428896 62 6.54008438818565
0.439622 63 6.64556962025316
0.439847 64 6.75105485232067
0.442203 65 6.85654008438819
0.442235 66 6.9620253164557
0.448486 67 7.06751054852321
0.449881 68 7.17299578059072
0.453090 69 7.27848101265823
0.457119 70 7.38396624472574
0.460345 71 7.48945147679325
0.466811 72 7.59493670886076
0.482999 73 7.70042194092827
0.486568 74 7.80590717299578
0.493913 75 7.91139240506329
0.502819 76 8.0168776371308
0.505012 77 8.12236286919831
0.505128 78 8.22784810126582
0.505840 79 8.33333333333333
0.517397 80 8.43881856540084
0.517653 81 8.54430379746835
0.521855 82 8.64978902953587
0.524906 83 8.75527426160338
0.527093 84 8.86075949367089
0.527407 85 8.9662447257384
0.537205 86 9.07172995780591
0.552968 87 9.17721518987342
0.555998 88 9.28270042194093
0.567565 89 9.38818565400844
0.569657 90 9.49367088607595
0.584290 91 9.59915611814346
0.606453 92 9.70464135021097
0.610097 93 9.81012658227848
0.613813 94 9.91561181434599
0.616364 95 10.0210970464135
0.619570 96 10.126582278481
0.623513 97 10.2320675105485
0.624386 98 10.337552742616
0.635691 99 10.4430379746835
0.635835 100 10.5485232067511
0.636867 101 10.6540084388186
0.638108 102 10.7594936708861
0.639190 103 10.8649789029536
0.639706 104 10.9704641350211
0.640532 105 11.0759493670886
0.641677 106 11.1814345991561
0.643208 107 11.2869198312236
0.650546 108 11.3924050632911
0.653132 109 11.4978902953586
0.656197 110 11.6033755274262
0.658831 111 11.7088607594937
0.667514 112 11.8143459915612
0.675470 113 11.9198312236287
0.677152 114 12.0253164556962
0.681361 115 12.1308016877637
0.695901 116 12.2362869198312
0.702703 117 12.3417721518987
0.720949 118 12.4472573839662
0.725634 119 12.5527426160338
0.725789 120 12.6582278481013
0.725985 121 12.7637130801688
0.730862 122 12.8691983122363
0.738541 123 12.9746835443038
0.739111 124 13.0801687763713
0.741702 125 13.1856540084388
0.749639 126 13.2911392405063
0.767403 127 13.3966244725738
0.770169 128 13.5021097046413
0.775888 129 13.6075949367089
0.777484 130 13.7130801687764
0.786560 131 13.8185654008439
0.790216 132 13.9240506329114
0.791872 133 14.0295358649789
0.796002 134 14.1350210970464
0.807706 135 14.2405063291139
0.808503 136 14.3459915611814
0.810115 137 14.4514767932489
0.811513 138 14.5569620253165
0.812286 139 14.662447257384
0.817504 140 14.7679324894515
0.818659 141 14.873417721519
0.821709 142 14.9789029535865
0.823357 143 15.084388185654
0.826728 144 15.1898734177215
0.833328 145 15.295358649789
0.840523 146 15.4008438818565
0.840569 147 15.506329113924
0.846256 148 15.6118143459916
0.871589 149 15.7172995780591
0.877347 150 15.8227848101266
0.881836 151 15.9282700421941
0.888345 152 16.0337552742616
0.888361 153 16.1392405063291
0.893129 154 16.2447257383966
0.897148 155 16.3502109704641
0.899948 156 16.4556962025316
0.907488 157 16.5611814345992
0.909275 158 16.6666666666667
0.917054 159 16.7721518987342
0.920427 160 16.8776371308017
0.922495 161 16.9831223628692
0.928448 162 17.0886075949367
0.931605 163 17.1940928270042
0.933229 164 17.2995780590717
0.939298 165 17.4050632911392
0.941175 166 17.5105485232068
0.948202 167 17.6160337552743
0.949819 168 17.7215189873418
0.955168 169 17.8270042194093
0.956286 170 17.9324894514768
0.958255 171 18.0379746835443
0.971246 172 18.1434599156118
0.982898 173 18.2489451476793
0.985213 174 18.3544303797468
0.990237 175 18.4599156118143
0.992978 176 18.5654008438819
0.995729 177 18.6708860759494
0.997586 178 18.7763713080169
1.001099 179 18.8818565400844
1.004027 180 18.9873417721519
1.018649 181 19.0928270042194
1.020878 182 19.1983122362869
1.021225 183 19.3037974683544
1.027541 184 19.4092827004219
1.036334 185 19.5147679324895
1.038739 186 19.620253164557
