1195628891.483, 230.005, 1000, 56.2, 15999436, Linux, 5.8, 1.2, 86.1, 14.58, 3, 18140, 1588, 11256848, 5636.79, 41.32, 4, 138.182, 4059816, 87.8, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 5.2, 19.71, 10.04, 370, 0, 51324, ON, 26585.13, 47.66, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628900.697, 230.005, 1000, 56.2, 15999436, Linux, 6.3, 1.2, 86.1, 14.58, 3, 18140, 1588, 11256848, 5636.79, 41.32, 4, 138.182, 4059816, 70.8, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 21.7, 19.71, 10.04, 370, 0, 51324, ON, 26585.13, 47.66, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628905.747, 230.005, 1000, 56.2, 15999436, Linux, 6.3, 1.2, 86.1, 14.58, 2, 18140, 1588, 11256848, 5636.79, 41.32, 4, 138.182, 4059816, 70.8, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 21.7, 19.71, 10.04, 370, 0, 51324, ON, 26585.13, 47.66, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628911.378, 230.005, 1000, 56.2, 15999436, Linux, 6.3, 1.2, 86.1, 14.58, 2, 18140, 1588, 11256848, 5636.79, 41.32, 4, 138.182, 4059816, 70.8, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 21.7, 19.71, 10.04, 370, 0, 51324, ON, 26585.13, 47.66, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628916.429, 230.005, 1000, 56.2, 15999436, Linux, 2.1, 1.1, 86.1, 14.88, 2, 18140, 1588, 11256848, 5636.79, 41.32, 4, 138.182, 4059816, 60.3, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 36.5, 17.46, 10.43, 370, 0, 51324, ON, 26585.13, 47.66, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628921.481, 230.005, 1000, 56.2, 15999436, Linux, 2.1, 1.1, 86.1, 14.88, 2, 18140, 1588, 11256848, 5636.79, 41.32, 4, 138.182, 4059816, 60.3, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 36.5, 17.46, 10.43, 370, 0, 51324, ON, 26585.13, 47.66, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628926.530, 230.005, 1000, 56.2, 15999436, Linux, 2.1, 1.1, 86.1, 14.88, 2, 18140, 1588, 11256848, 5636.79, 41.32, 4, 138.182, 4059816, 60.3, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 36.5, 17.46, 10.43, 370, 0, 51324, ON, 26585.13, 47.66, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628931.576, 230.005, 1000, 56.2, 15999436, Linux, 2.1, 1.1, 86.1, 14.88, 2, 18140, 1588, 11256848, 4071.10, 28.60, 4, 138.182, 4059816, 60.3, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 36.5, 17.46, 10.43, 370, 0, 51324, ON, 18004.18, 37.92, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628936.623, 230.005, 1000, 56.2, 15999436, Linux, 5.8, 1.0, 86.1, 14.88, 2, 18140, 1588, 11256848, 4071.10, 28.60, 4, 138.182, 4059816, 82.6, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 10.6, 17.46, 10.43, 370, 0, 51324, ON, 18004.18, 37.92, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
1195628941.670, 230.005, 1000, 56.2, 15999436, Linux, 5.8, 1.0, 86.1, 14.88, 2, 18140, 1588, 11256848, 4071.10, 28.60, 4, 138.182, 4059816, 82.6, 1194045941, x86_64, 2.6.22-4-amd64-perfctr-2.6.29-9, 0.0, 10.6, 17.46, 10.43, 370, 0, 51324, ON, 18004.18, 37.92, 10553, 10553, 80.6, 73.4, 4194, 4194, 73.4, 78.8, 
