45 0.15384615384615385
45 0.15384615384615385
45 0.15384615384615385
45 0.15384615384615385
60 0.15384615384615385
60 0.15384615384615385
60 0.15384615384615385
60 0.15384615384615385
60 0.15384615384615385
60 0.15384615384615385
82 0.14285714285714285
82 0.14285714285714285
82 0.14285714285714285
120 0.14285714285714285
120 0.13333333333333333
120 0.13333333333333333
120 0.13333333333333333
120 0.13333333333333333
120 0.13333333333333333
120 0.13333333333333333
165 0.2
165 0.2
165 0.2
180 0.2
180 0.2
180 0.2
180 0.2
202 0.2
202 0.2
202 0.2
240 0.1875
240 0.1875
240 0.1875
240 0.1875
240 0.1875
285 0.13636363636363635
285 0.13636363636363635
300 0.13636363636363635
300 0.13636363636363635
300 0.13636363636363635
322 0.13043478260869565
322 0.13043478260869565
360 0.14814814814814814
360 0.14814814814814814
360 0.14814814814814814
360 0.14814814814814814
360 0.14814814814814814
405 0.14814814814814814
405 0.14814814814814814
420 0.14814814814814814
420 0.14814814814814814
442 0.14814814814814814
442 0.13793103448275862
442 0.13793103448275862
480 0.40625
480 0.40625
480 0.40625
480 0.40625
525 0.40625
525 0.40625
540 0.40625
540 0.40625
562 0.3939393939393939
562 0.3939393939393939
600 0.3939393939393939
600 0.3939393939393939
600 0.3939393939393939
600 0.3939393939393939
645 0.3939393939393939
645 0.38235294117647056
660 0.38235294117647056
660 0.38235294117647056
682 0.38235294117647056
682 0.38235294117647056
720 0.38235294117647056
720 0.38235294117647056
720 0.38235294117647056
720 0.38235294117647056
765 0.38235294117647056
765 0.38235294117647056
780 0.38235294117647056
780 0.38235294117647056
802 0.5555555555555556
802 0.5555555555555556
840 0.5263157894736842
840 0.5263157894736842
840 0.5263157894736842
885 0.5263157894736842
885 0.5263157894736842
900 0.5263157894736842
900 0.5263157894736842
922 0.5263157894736842
922 0.5263157894736842
960 0.5384615384615384
960 0.5384615384615384
960 0.5384615384615384
1005 0.525
1005 0.525
1020 0.525
1020 0.525
1042 0.5813953488372093
1042 0.5813953488372093
1080 0.6046511627906976
1080 0.6046511627906976
1080 0.6046511627906976
1125 0.6046511627906976
1125 0.6046511627906976
1140 0.6046511627906976
1140 0.6046511627906976
1140 0.6046511627906976
1162 0.6046511627906976
1200 0.6046511627906976
1200 0.6046511627906976
1200 0.6046511627906976
1200 0.6046511627906976
1245 0.6046511627906976
1260 0.6046511627906976
1260 0.6046511627906976
1282 0.6046511627906976
1282 0.6046511627906976
1320 0.6744186046511628
1320 0.6744186046511628
1320 0.6744186046511628
1320 0.6744186046511628
1365 0.6774509803921569
1380 0.6774509803921569
1380 0.6774509803921569
1402 0.6774509803921569
1402 0.6774509803921569
1440 0.6774509803921569
1440 0.6774509803921569
1440 0.6774509803921569
1485 0.6774509803921569
1485 0.6774509803921569
1500 0.6774509803921569
1522 0.6774509803921569
1522 0.6774509803921569
1560 0.7270588235294118
1560 0.7270588235294118
1560 0.7270588235294118
1605 0.7270588235294118
1605 0.7270588235294118
1620 0.7270588235294118
1620 0.7270588235294118
1620 0.7270588235294118
1680 0.7270588235294118
1680 0.7270588235294118
1680 0.7270588235294118
1680 0.7270588235294118
1680 0.7270588235294118
1740 0.7270588235294118
1740 0.7270588235294118
1740 0.7270588235294118
1762 0.7270588235294118
1762 0.7270588235294118
1800 0.7270588235294118
1800 0.7270588235294118
1800 0.7570588235294118
1845 0.7570588235294118
1845 0.7570588235294118
1860 0.7570588235294118
1882 0.7570588235294118
1882 0.7570588235294118
1920 0.7570588235294118
1920 0.7570588235294118
1920 0.7570588235294118
1965 0.7570588235294118
1965 0.7570588235294118
1980 0.7570588235294118
1980 0.7570588235294118
2002 0.7570588235294118
2040 0.7570588235294118
2040 0.7570588235294118
2040 0.7570588235294118
2040 0.7570588235294118
2085 0.7570588235294118
2100 0.7570588235294118
2100 0.7570588235294118
2122 0.7570588235294118
2122 0.7570588235294118
2160 0.7570588235294118
2160 0.7570588235294118
2160 0.7570588235294118
2205 0.7570588235294118
2205 0.7570588235294118
2220 0.7570588235294118
2242 0.7570588235294118
2242 0.7570588235294118
2280 0.7570588235294118
2280 0.7570588235294118
2280 0.7570588235294118
2325 0.7570588235294118
2325 0.7570588235294118
2340 0.7570588235294118
2340 0.7570588235294118
2362 0.7570588235294118
2400 0.7570588235294118
2400 0.7570588235294118
2400 0.7570588235294118
2400 0.7570588235294118
2445 0.7570588235294118
2460 0.7570588235294118
2460 0.7570588235294118
2460 0.7570588235294118
2482 0.7570588235294118
2520 0.7570588235294118
2520 0.7570588235294118
2520 0.7570588235294118
2520 0.7570588235294118
2565 0.7570588235294118
2580 0.7570588235294118
2580 0.7570588235294118
2602 0.7570588235294118
2602 0.7570588235294118
2640 0.7570588235294118
2640 0.7570588235294118
2640 0.7570588235294118
2685 0.7558823529411765
2685 0.7558823529411765
2700 0.7558823529411765
2722 0.7558823529411765
2722 0.7558823529411765
2760 0.7558823529411765
2760 0.7558823529411765
2760 0.7558823529411765
2805 0.7558823529411765
2805 0.7558823529411765
2820 0.7558823529411765
2820 0.7558823529411765
2842 0.7558823529411765
2880 0.7558823529411765
2880 0.7558823529411765
2880 0.7558823529411765
2880 0.7558823529411765
2925 0.7558823529411765
2940 0.7558823529411765
2940 0.7558823529411765
2962 0.7558823529411765
2962 0.7558823529411765
3000 0.7558823529411765
3000 0.7558823529411765
3000 0.7558823529411765
3045 0.7558823529411765
3045 0.7558823529411765
3060 0.7558823529411765
3082 0.7558823529411765
3082 0.7558823529411765
3120 0.7558823529411765
3120 0.7558823529411765
3120 0.7558823529411765
3165 0.7558823529411765
3165 0.7558823529411765
3180 0.7558823529411765
3180 0.7558823529411765
3202 0.7558823529411765
3240 0.7558823529411765
3240 0.7558823529411765
3240 0.7558823529411765
3240 0.7558823529411765
3285 0.7558823529411765
3300 0.7558823529411765
3300 0.7558823529411765
3322 0.7558823529411765
3322 0.7558823529411765
3360 0.7558823529411765
3360 0.7558823529411765
3360 0.7558823529411765
3405 0.7558823529411765
3405 0.7558823529411765
3420 0.7558823529411765
3442 0.7558823529411765
3442 0.7558823529411765
3480 0.7558823529411765
3480 0.7558823529411765
3480 0.7558823529411765
3525 0.7558823529411765
3525 0.7558823529411765
3540 0.7558823529411765
3540 0.7558823529411765
3562 0.7558823529411765
3600 0.7558823529411765
3600 0.7558823529411765
3600 0.7558823529411765
3600 0.7558823529411765
