1, -15.561256
2, -15.561256
3, -15.561256
4, -15.561256
5, -15.561256
6, -15.561256
7, -15.561256
8, -15.561256
9, -15.561256
10,-15.561256
11,-15.561256
12,-15.561256
13,-15.561256
14,-15.561256
15,-15.561256
16,-15.561256
17,-15.561256
18,-15.561256
19,-15.561256
20,-15.561256
21,-15.561256
22,-15.561256
23,-15.561256
24,-15.561256
25,-15.561256
