0 2952.33333333333 117.720006795786 2538.33333333333 386.422696020821 300444.333333333 16271.4994545678 1071.33333333333 75.690157880665
1 1967 198.082053705024 1730.66666666667 465.026880943457 183446.333333333 4922.17396076165 1061.33333333333 147.054411698527
4 2427.66666666667 107.647573126383 2414 165.680415257809 276587.666666667 19985.7604433757 1240.33333333333 26.0768096208106
16 1932.66666666667 409.059897814489 2115.33333333333 658.82698791109 194661 14963.4233549679 1178 48
64 2293 238.421894967723 2118 413.009079803338 381892.333333333 8296.92629833482 1642 27.0739727413618
128 1914 539.456207675841 1847.33333333333 642.312229371355 537937.666666667 22617.4871393796 2064 70.515955641259
256 2019 368.179304144054 1854.66666666667 116.689759619257 830663 14235.730065578 2996.33333333333 57.5021738719503
