0 chord-base.plg.processed 1.87633333333333 0.108941370572534 128.6144 3.2768
1 chord-pro-consistency-1min.plg.processed 4.993 0.157195561147395 183.5008 64.2119039132153
2 chord-pro-consistency-2min.plg.processed 5.895 0.119615123532844 154.0096 50.0718200092627
3 chord-pro-consistency-4min.plg.processed 2.42033333333333 0.103491277141817 131.072 0
4 chord-pro-consistency-8min.plg.processed 3.00466666666667 0.036627251542472 129.4336 3.2768
