#Period  TupleSend TupleSendStdDev TupleRecvTupleRe TupleGen TupleGenStdDev TupleLive TupleLiveStdDev
-8 1629.66666666667 712.099009969822 1772.33333333333 211.401277195763 166891.666666667 13847.5814675343 926 50.9116882454314
1 4895.33333333333 1056.59121707499 5200.66666666667 615.462427772809 17220797.3333333 112017.826268858 7754.66666666667 647.927465076146
2 3168.33333333333 293.288254111889 3382.33333333333 369.433349875184 7810158.66666667 64180.7115923468 3975.66666666667 149.12075643585
4 2099 154.18981808148 2265.33333333333 525.361780109669 1414970 6324.90988078091 2529 21
8 2086 682.100065972728 2308.66666666667 376.818922030197 467655.666666667 14026.9500961542 1855.66666666667 111.590770227649
16 2018.33333333333 811.136548307373 2175.33333333333 527.811519389261 271241 20632.8691776011 1612.33333333333 12.9807549857472
32 1749.33333333333 469.236081306628 1890.66666666667 222.567967147117 207491.666666667 18992.6985576037 1370 68.2422156732913
