-8 1591.66666666667 1116.15948681181 1659.33333333333 645.826602115459 172166.666666667 29710.0379669902 957 79.6241169495775
1 6068.66666666667 313.38315206788 6089.33333333333 557.520403214089 1050513.33333333 82873.8936607904 1979 121.49485585818
2 3819 647.395165258438 4136.66666666667 489.575326175656 598333.333333333 26921.3410234334 1743.33333333333 86.916626717792
4 2942.66666666667 60.3696943838546 2773 559.03488263256 345822.666666667 27836.4803899487 1558 74.1923176616016
8 2354 902.975636437662 2585.66666666667 437.78133811299 237106.333333333 17596.1526618747 1353.33333333333 101.116269709676
16 1855.33333333333 946.735443511016 2150.33333333333 486.360463031279 194850.666666667 23217.4243618882 1205 121.550401068857
32 2198 286.552787458088 2178.66666666667 311.885395618326 195804.666666667 7067.30273866912 1264.33333333333 180.346887968714

